html_url,python_files_count,bandit_any_fail,pylint_any_fail,bandit_issues_total,bandit_high,bandit_medium,bandit_low,pylint_issues_total,pylint_error,pylint_warning,pylint_refactor,pylint_convention,pylint_fatal
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1422,1,False,False,9,0,0,9,13,2,0,0,11,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1423,1,False,False,3,0,0,3,10,0,3,0,7,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1426,1,False,False,3,0,0,3,10,0,3,0,7,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1430,1,False,False,3,0,0,3,13,0,4,0,9,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1432,1,False,False,5,0,0,5,13,0,4,0,9,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1433,3,False,False,9,0,0,9,28,3,4,0,21,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1434,1,False,False,5,0,0,5,13,0,3,0,10,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1436,1,False,False,3,0,0,3,2,1,0,0,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1437,2,False,False,12,0,0,12,18,0,4,0,14,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1440,1,False,False,7,0,0,7,14,0,3,0,11,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1441,1,False,False,2,0,0,2,6,3,0,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1442,1,False,False,4,0,0,4,2,0,1,0,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1443,1,False,False,2,0,0,2,3,0,0,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1444,1,False,False,7,0,0,7,16,1,4,0,11,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1451,1,False,False,0,0,0,0,1,0,0,0,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1452,1,False,False,0,0,0,0,5,2,0,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1453,1,False,False,1,0,0,1,1,0,0,0,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1455,1,False,False,1,0,0,1,6,2,0,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1458,1,False,False,4,0,0,4,2,1,0,0,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1459,2,False,False,14,0,0,14,25,3,4,0,18,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/146,1,False,False,3,0,2,1,27,3,12,0,12,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1460,1,False,False,7,0,0,7,10,2,0,0,8,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1461,1,False,False,2,0,0,2,9,3,0,0,6,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1463,4,False,False,16,0,0,16,32,5,4,0,23,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1464,1,False,False,6,0,0,6,4,1,0,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1465,1,False,False,7,0,0,7,17,1,4,0,12,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1466,2,False,False,7,0,0,7,23,1,5,0,17,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1467,1,False,False,9,0,0,9,6,1,2,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1468,1,False,False,0,0,0,0,10,3,0,0,7,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1470,2,False,False,8,0,0,8,18,1,4,0,13,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1472,1,False,False,7,0,0,7,17,1,4,0,12,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1473,2,False,False,1,0,0,1,8,4,0,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1475,1,False,False,2,0,0,2,6,3,0,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/148,1,False,False,0,0,0,0,8,3,5,0,0,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1480,1,False,False,0,0,0,0,1,1,0,0,0,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1484,2,False,False,10,0,0,10,11,3,0,0,8,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1485,2,False,False,1,0,0,1,11,0,3,0,8,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1486,1,False,False,2,0,0,2,8,3,0,0,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1487,1,False,False,0,0,0,0,8,0,2,0,6,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1488,1,False,False,5,0,0,5,5,0,0,0,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1489,22,False,False,55,3,0,52,293,38,54,26,175,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1490,1,False,False,8,0,0,8,7,0,0,0,7,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1491,1,False,False,0,0,0,0,6,0,1,0,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1493,1,False,False,1,0,0,1,5,2,0,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1494,2,False,False,9,0,0,9,28,1,10,0,17,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1497,1,False,False,1,0,0,1,9,3,0,0,6,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1498,2,False,False,12,0,0,12,31,2,11,0,18,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1499,1,False,False,7,0,0,7,25,1,9,0,15,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1500,2,False,False,8,0,0,8,32,4,9,0,19,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1502,1,False,False,13,0,0,13,15,2,2,0,11,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1503,1,False,False,8,0,0,8,5,1,2,0,2,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1504,2,False,False,8,0,0,8,27,1,9,0,17,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1506,1,False,False,3,0,0,3,1,0,0,0,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1509,1,False,False,5,0,0,5,4,0,1,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1510,2,False,False,8,0,0,8,29,3,9,0,17,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1512,1,False,False,8,0,0,8,24,1,9,0,14,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1513,2,False,False,13,0,0,13,30,2,10,0,18,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1514,1,False,False,2,0,0,2,6,3,0,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1521,1,False,False,0,0,0,0,9,3,0,0,6,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1522,1,False,False,1,0,0,1,6,2,0,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1523,1,False,False,10,0,0,10,24,1,9,0,14,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1527,1,False,False,1,0,0,1,6,2,0,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1528,1,False,False,3,0,0,3,3,0,0,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1529,1,False,False,10,0,0,10,25,1,9,0,15,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1530,1,False,False,0,0,0,0,5,2,0,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1531,1,False,False,9,0,0,9,6,1,0,0,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1534,3,False,False,13,0,0,13,28,2,9,0,17,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1536,2,False,False,9,0,0,9,26,2,9,0,15,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1537,2,False,False,4,0,0,4,4,1,0,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1538,2,False,False,13,0,0,13,29,3,9,0,17,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1544,2,False,False,15,0,0,15,30,4,9,0,17,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1548,1,False,False,0,0,0,0,6,0,1,0,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1552,1,False,False,2,0,0,2,7,3,0,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1555,3,False,False,10,0,0,10,46,2,13,0,31,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1556,3,False,False,12,0,0,12,46,2,13,0,31,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1560,2,False,False,3,0,0,3,20,2,3,0,15,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1565,1,False,False,1,0,1,0,31,4,9,4,14,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1571,1,False,False,5,0,0,5,3,1,1,0,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1572,1,False,False,1,0,0,1,6,0,1,0,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1573,2,False,False,1,0,0,1,33,0,8,2,23,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1574,1,False,False,3,0,0,3,9,1,3,1,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1575,2,False,False,11,0,0,11,39,4,15,0,20,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1576,2,False,False,1,0,0,1,47,13,4,7,23,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1584,4,False,False,35,0,0,35,55,6,17,0,32,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1587,1,False,False,2,0,0,2,6,0,0,3,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1589,1,False,False,0,0,0,0,17,1,4,1,11,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1593,1,False,False,3,0,0,3,4,1,0,1,2,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/16,1,False,False,1,0,1,0,49,11,6,4,28,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1601,2,False,False,1,0,0,1,21,5,4,0,12,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1603,2,False,False,0,0,0,0,53,5,5,2,41,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1605,3,False,False,3,0,0,3,5,2,0,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1607,1,False,False,2,0,0,2,8,1,3,1,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1612,1,False,False,1,0,0,1,6,3,0,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1613,50,False,False,176,0,0,176,569,143,93,18,315,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1614,1,False,False,10,0,0,10,14,2,0,0,12,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1617,2,False,False,1,0,1,0,41,5,7,1,28,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1622,2,False,False,11,0,0,11,42,2,19,0,21,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1623,4,False,False,3,0,1,2,165,12,58,30,65,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1625,2,False,False,4,0,0,4,29,3,0,3,23,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1629,2,False,False,12,0,0,12,46,5,19,0,22,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1633,2,False,False,18,0,0,18,41,3,19,0,19,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1635,1,False,False,2,0,0,2,8,0,0,4,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1637,3,False,False,18,0,0,18,52,7,18,0,27,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1638,1,False,False,1,0,0,1,4,2,0,0,2,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1639,4,False,False,2,0,1,1,69,5,20,6,38,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/164,1,False,False,6,0,6,0,17,1,7,0,9,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1643,3,False,False,11,0,1,10,38,5,12,4,17,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1647,1,False,False,4,0,0,4,9,3,0,1,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1649,1,False,False,2,0,0,2,7,3,0,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/165,3,False,False,1,0,0,1,31,1,4,2,24,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1651,1,False,False,1,0,0,1,33,0,8,2,23,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1653,1,False,False,1,0,1,0,31,4,9,4,14,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1656,1,False,False,0,0,0,0,5,1,0,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1657,1,False,False,11,0,0,11,40,2,20,0,18,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1658,2,False,False,1,0,1,0,31,4,9,4,14,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/166,3,False,False,0,0,0,0,6,1,0,0,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1664,2,False,False,13,0,0,13,42,2,20,0,20,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1667,1,False,False,0,0,0,0,1,0,0,0,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1668,1,False,False,1,0,1,0,31,4,9,4,14,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1669,1,False,False,3,0,0,3,2,0,0,0,2,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/167,1,False,False,0,0,0,0,4,1,0,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1671,1,False,False,6,0,0,6,7,3,1,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1674,1,False,False,7,0,0,7,4,1,1,1,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1675,2,False,False,5,0,0,5,7,2,0,0,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1676,1,False,False,1,0,0,1,6,3,0,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1677,1,False,False,3,0,0,3,4,1,0,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1678,1,False,False,1,0,0,1,1,0,0,0,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/168,2,False,False,12,0,0,12,58,7,8,6,37,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1680,2,False,False,0,0,0,0,22,5,4,1,12,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1681,2,False,False,5,0,0,5,19,1,2,0,16,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1685,1,False,False,4,0,0,4,8,2,2,1,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1686,2,False,False,12,0,0,12,19,5,0,0,14,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1688,2,False,False,18,0,0,18,41,3,18,0,20,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1689,5,False,False,20,0,0,20,73,7,11,8,47,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/169,3,False,False,0,0,0,0,20,3,3,1,13,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1690,1,False,False,8,0,0,8,9,1,2,0,6,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1694,1,False,False,0,0,0,0,8,3,0,0,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1695,1,False,False,3,0,0,3,8,0,0,4,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1696,2,False,False,4,0,0,4,10,3,0,1,6,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1698,1,False,False,13,0,0,13,37,2,17,0,18,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1699,2,False,False,15,0,2,13,81,15,15,8,43,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/170,1,False,False,0,0,0,0,12,2,1,0,9,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1701,2,False,False,16,0,0,16,57,7,10,7,33,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1705,1,False,False,1,0,0,1,9,1,2,0,6,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/171,1,False,False,0,0,0,0,29,2,14,1,12,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1710,2,False,False,2,0,2,0,59,14,12,2,31,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1712,1,False,False,0,0,0,0,6,0,0,1,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1715,1,False,False,0,0,0,0,6,0,0,1,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1719,1,False,False,13,0,0,13,36,2,17,0,17,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/172,3,False,False,2,0,0,2,26,2,4,0,20,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1720,1,False,False,11,0,0,11,16,2,0,0,14,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1721,1,False,False,5,0,1,4,16,4,3,0,9,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1724,5,False,False,2,0,2,0,92,24,19,4,45,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1727,2,False,False,3,0,0,3,15,1,5,0,9,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1728,2,False,False,16,0,0,16,38,2,17,0,19,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/173,1,False,False,0,0,0,0,10,1,1,1,7,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1732,1,False,False,3,0,0,3,7,1,2,1,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1733,17,False,False,9,2,1,6,83,10,45,3,25,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1735,2,False,False,5,0,1,4,32,8,6,0,18,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1736,1,False,False,12,0,0,12,18,2,0,0,16,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1737,2,False,False,2,0,0,2,8,0,1,0,7,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1738,1,False,False,13,0,0,13,36,2,17,0,17,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/174,1,False,False,0,0,0,0,7,1,0,1,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1743,1,False,False,0,0,0,0,15,0,3,0,12,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1747,2,False,False,5,0,1,4,33,8,6,0,19,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1748,1,False,False,0,0,0,0,3,1,0,0,2,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/175,1,False,False,0,0,0,0,6,0,1,0,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1753,1,False,False,6,0,0,6,5,0,1,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1756,1,False,False,6,0,0,6,7,1,2,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1759,1,False,False,0,0,0,0,1,0,0,0,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/176,4,False,False,2,0,0,2,23,2,5,1,15,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1762,1,False,False,3,0,0,3,9,0,0,4,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1764,1,False,False,2,0,0,2,29,4,8,2,15,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1766,1,False,False,12,0,0,12,37,7,9,0,21,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1769,7,False,False,3,0,0,3,66,15,10,7,34,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/177,1,False,False,0,0,0,0,16,2,4,0,10,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1770,1,False,False,2,0,0,2,24,4,8,2,10,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1772,1,False,False,2,0,0,2,6,0,1,0,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1773,1,False,False,2,0,0,2,24,4,8,2,10,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/178,2,False,False,0,0,0,0,6,1,0,0,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1780,1,False,False,0,0,0,0,11,0,0,3,8,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1782,1,False,False,1,0,0,1,15,2,7,2,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1783,1,False,False,0,0,0,0,6,0,0,0,6,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1786,2,False,False,2,0,0,2,46,8,10,5,23,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1789,1,False,False,2,0,0,2,3,2,0,0,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/179,2,False,False,0,0,0,0,11,2,0,0,9,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1790,3,False,False,13,0,0,13,87,19,18,4,46,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1791,1,False,False,0,0,0,0,26,8,6,1,11,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1795,1,False,False,0,0,0,0,2,0,0,0,2,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1796,1,False,False,3,0,0,3,13,0,1,5,7,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1798,1,False,False,4,0,0,4,4,2,1,0,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/18,2,False,False,1,0,1,0,8,3,1,1,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/180,1,False,False,0,0,0,0,6,0,1,0,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1805,2,False,False,14,0,0,14,68,14,17,1,36,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1806,2,False,False,1,0,0,1,9,1,2,0,6,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1807,1,False,False,0,0,0,0,2,0,0,0,2,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1808,1,False,False,15,0,0,15,45,7,12,0,26,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1811,9,False,False,22,0,2,20,171,31,34,12,94,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1815,4,False,False,3,0,0,3,30,5,8,4,13,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1816,1,False,False,16,0,0,16,45,7,12,0,26,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1817,1,False,False,2,0,0,2,29,3,5,5,16,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1819,1,False,False,0,0,0,0,4,0,0,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/182,1,False,False,2,0,0,2,1,0,0,0,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1825,2,False,False,1,0,0,1,9,2,1,1,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1829,1,False,False,0,0,0,0,9,1,0,0,8,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1831,1,False,False,10,0,0,10,117,9,21,7,80,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1833,2,False,False,0,0,0,0,16,5,5,1,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1835,1,False,False,2,0,0,2,5,2,1,0,2,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1837,1,False,False,10,0,0,10,79,9,14,8,48,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1839,1,False,False,8,0,0,8,60,9,6,7,38,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1840,1,False,False,5,0,0,5,1,1,0,0,0,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1841,1,False,False,4,0,0,4,2,1,0,0,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1843,2,False,False,8,0,0,8,13,5,3,1,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1844,1,False,False,4,0,0,4,6,2,2,0,2,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1848,1,False,False,3,0,0,3,14,0,1,5,8,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1849,1,False,False,1,0,0,1,8,1,1,1,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1850,1,False,False,4,0,0,4,3,1,0,1,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1851,7,False,False,23,0,0,23,98,20,28,0,50,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1854,2,False,False,0,0,0,0,22,5,2,1,14,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1855,1,False,False,0,0,0,0,14,4,3,1,6,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1857,1,False,False,9,0,0,9,14,1,6,0,7,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1859,1,False,False,0,0,0,0,14,4,3,1,6,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1860,1,False,False,1,0,0,1,3,2,0,0,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1868,1,False,False,0,0,0,0,12,4,2,1,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1872,1,False,False,0,0,0,0,10,1,0,0,9,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1876,2,False,False,20,0,0,20,166,18,35,15,98,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1877,1,False,False,5,0,0,5,3,1,0,1,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1878,1,False,False,10,0,0,10,78,9,14,8,47,0
