html_url,filename,tmp_path,eslint_error,eslint_warning,eslint_fatal,eslint_fixable_error,eslint_fixable_warning,eslint_sonarjs,eslint_unicorn,eslint_import,eslint_core,eslint_issues_total,eslint_ok,eslint_returncode,eslint_stderr
https://github.com/parse-community/parse-dashboard/pull/2915,src/dashboard/Data/Browser/DataBrowser.react.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_parse-community_parse-dashboard_pull_2915_af1de6b0/src_dashboard_Data_Browser_DataBrowser.react.js_42f6ffc9.js,1,0,1,0,0,0,0,0,0,1,True,1,"(node:8606) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/Rello/audioplayer/pull/621,js/app.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_Rello_audioplayer_pull_621_5b671cdb/js_app.js_41d794d2.js,264,2,0,0,0,2,0,0,264,266,True,1,"(node:8635) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/Rello/audioplayer/pull/621,js/sidebar.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_Rello_audioplayer_pull_621_5b671cdb/js_sidebar.js_1e7dd3b2.js,97,1,0,0,0,1,0,0,97,98,True,1,"(node:8661) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/herbie-fp/herbie/pull/1245,src/reports/resources/report-page.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_herbie-fp_herbie_pull_1245_cc259a73/src_reports_resources_report-page.js_a630d3aa.js,45,2,0,0,0,2,0,0,45,47,True,1,"(node:8685) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1489,alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/app.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_1489_2e7379ec/alpha_factory_v1_demos_alpha_agi_insight_v1_insight_browser_v1_app.js_2babcd46.js,69,0,0,0,0,0,0,0,69,69,True,1,"(node:8709) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1489,alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/src/evolve/mutate.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_1489_2e7379ec/alpha_factory_v1_demos_alpha_agi_insight_v1_insight_browser_v1_src_evolve_mutate_c8ebad86.js,1,0,0,0,0,0,0,0,1,1,True,1,"(node:8735) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1489,alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/src/ui/ControlsPanel.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_1489_2e7379ec/alpha_factory_v1_demos_alpha_agi_insight_v1_insight_browser_v1_src_ui_ControlsPa_fe3787f1.js,4,0,0,0,0,0,0,0,4,4,True,1,"(node:8758) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1489,alpha_factory_v1/ui/static/main.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_1489_2e7379ec/alpha_factory_v1_ui_static_main.js_ac0ae582.js,4,0,0,0,0,0,0,0,4,4,True,1,"(node:8781) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1445,alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/eslint.config.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_1445_d1dc651d/alpha_factory_v1_demos_alpha_agi_insight_v1_insight_browser_v1_eslint.config.js_c559cff4.js,0,0,0,0,0,0,0,0,0,0,True,0,"(node:8805) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/theturtle32/WebSocket-Node/pull/461,test/unit/websocketFrame.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_theturtle32_WebSocket-Node_pull_461_3e8334d3/test_unit_websocketFrame.js_04586bbc.js,5,0,0,0,0,0,0,0,5,5,True,1,"(node:8829) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/Rello/analytics/pull/464,js/app.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_Rello_analytics_pull_464_77bc87ba/js_app.js_41d794d2.js,444,3,0,0,0,3,0,0,444,447,True,1,"(node:8852) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/Rello/analytics/pull/464,js/appMin.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_Rello_analytics_pull_464_77bc87ba/js_appMin.js_e7edb1e5.js,6,0,0,0,0,0,0,0,6,6,True,1,"(node:8877) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/Rello/analytics/pull/464,js/dashboard.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_Rello_analytics_pull_464_77bc87ba/js_dashboard.js_0ff8e669.js,63,2,0,0,0,2,0,0,63,65,True,1,"(node:8901) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/Rello/analytics/pull/464,js/filter.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_Rello_analytics_pull_464_77bc87ba/js_filter.js_d3718323.js,311,2,0,0,0,2,0,0,311,313,True,1,"(node:8926) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/Rello/analytics/pull/464,js/panorama.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_Rello_analytics_pull_464_77bc87ba/js_panorama.js_84084757.js,371,1,0,0,0,1,0,0,371,372,True,1,"(node:8951) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/Rello/analytics/pull/464,js/visualization.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_Rello_analytics_pull_464_77bc87ba/js_visualization.js_09a67f27.js,109,3,0,0,0,3,0,0,109,112,True,1,"(node:8990) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/Rello/analytics/pull/464,l10n/en_GB.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_Rello_analytics_pull_464_77bc87ba/l10n_en_GB.js_4bf52668.js,1,0,0,0,0,0,0,0,1,1,True,1,"(node:9014) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2837,docs/alpha_agi_insight_v1/script.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_2837_786c5016/docs_alpha_agi_insight_v1_script.js_2a83ad02.js,24,0,0,0,0,0,0,0,24,24,True,1,"(node:9037) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2837,docs/assets/pyodide_demo.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_2837_786c5016/docs_assets_pyodide_demo.js_47d9ad94.js,0,0,0,0,0,0,0,0,0,0,True,0,"(node:9060) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
(node:9060) ESLintEnvWarning: /* eslint-env */ comments are no longer recognized when linting with flat config and will be reported as errors as of v10.0.0. Replace them with /* global */ comments or define globals in your config file. See https://eslint.org/docs/latest/use/configure/migration-guide#eslint-env-configuration-comments for details. Found in /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_2837_786c5016/docs_assets_pyodide_demo.js_47d9ad94.js at line 2.
"
https://github.com/carverauto/serviceradar/pull/1150,web/src/components/Checkers/DuskDashboard.jsx,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_carverauto_serviceradar_pull_1150_518d4fc5/web_src_components_Checkers_DuskDashboard.jsx_4893c241.jsx,0,1,0,0,0,0,0,0,0,1,True,0,"(node:9083) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1373,alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/src/wasm/bridge.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_1373_7cfca4fa/alpha_factory_v1_demos_alpha_agi_insight_v1_insight_browser_v1_src_wasm_bridge.j_4c883557.js,1,0,0,0,0,0,0,0,1,1,True,1,"(node:9108) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/Rello/analytics/pull/495,js/dashboard.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_Rello_analytics_pull_495_b054ce93/js_dashboard.js_0ff8e669.js,74,2,0,0,0,2,0,0,74,76,True,1,"(node:9131) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3073,alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/build/common.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_3073_6ff86a02/alpha_factory_v1_demos_alpha_agi_insight_v1_insight_browser_v1_build_common.js_23d02a30.js,0,0,0,0,0,0,0,0,0,0,True,0,"(node:9156) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/diegomarzaa/pdf-ocr-obsidian/pull/8,static/script.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_diegomarzaa_pdf-ocr-obsidian_pull_8_25b78b6c/static_script.js_433992db.js,39,1,0,0,0,1,0,0,39,40,True,1,"(node:9181) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/Rello/analytics/pull/496,js/navigation.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_Rello_analytics_pull_496_cee20e6c/js_navigation.js_aabfb6e3.js,228,1,0,0,0,1,0,0,228,229,True,1,"(node:9205) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/worknenjoy/gitpay/pull/1223,frontend/src/components/areas/private/components/session/__tests__/login-form.test.jsx,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_worknenjoy_gitpay_pull_1223_e427f439/frontend_src_components_areas_private_components_session___tests___login-form.te_6d3fee28.jsx,0,1,0,0,0,0,0,0,0,1,True,0,"(node:9231) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/worknenjoy/gitpay/pull/1223,frontend/src/components/areas/private/features/payments/legacy/checkout/__tests__/checkout.test.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_worknenjoy_gitpay_pull_1223_e427f439/frontend_src_components_areas_private_features_payments_legacy_checkout___tests__77ea2c1a.js,1,0,1,0,0,0,0,0,0,1,True,1,"(node:9256) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/worknenjoy/gitpay/pull/1223,frontend/src/components/areas/public/features/task/__tests__/messageAuthor.test.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_worknenjoy_gitpay_pull_1223_e427f439/frontend_src_components_areas_public_features_task___tests___messageAuthor.test._f9c16b34.js,1,0,1,0,0,0,0,0,0,1,True,1,"(node:9279) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/worknenjoy/gitpay/pull/1223,frontend/src/components/areas/public/features/task/components/__tests__/task-solution-drawer.test.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_worknenjoy_gitpay_pull_1223_e427f439/frontend_src_components_areas_public_features_task_components___tests___task-sol_62124920.js,1,0,1,0,0,0,0,0,0,1,True,1,"(node:9303) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/worknenjoy/gitpay/pull/1223,frontend/src/components/design-library/molecules/cards/team-card/__tests__/cardTeam.test.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_worknenjoy_gitpay_pull_1223_e427f439/frontend_src_components_design-library_molecules_cards_team-card___tests___cardT_4bcf53d3.js,1,0,1,0,0,0,0,0,0,1,True,1,"(node:9327) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/estruyf/vscode-demo-time/pull/148,jest.config.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_estruyf_vscode-demo-time_pull_148_7f1bc8c8/jest.config.js_2d0cd5d1.js,1,0,0,0,0,0,0,0,1,1,True,1,"(node:9350) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
